Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR24222806	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	117499	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222806/SRR24222806.sra	SRR24222806.sra	SRR24222806_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/006/SRR24222806/SRR24222806_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/006/SRR24222806/SRR24222806_2.fastq.gz	SRR24222806_2.fastq.gz	SRR24222806_RNA-seq_of_Ischnura_elegans_adult_female_thorax_2.fastq.gz
SRR24222805	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	101098	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222805/SRR24222805.sra	SRR24222805.sra	SRR24222805_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/005/SRR24222805/SRR24222805_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/005/SRR24222805/SRR24222805_1.fastq.gz	SRR24222805_1.fastq.gz	SRR24222805_RNA-seq_of_Ischnura_elegans_adult_female_thorax_1.fastq.gz
SRR24222805	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	101098	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222805/SRR24222805.sra	SRR24222805.sra	SRR24222805_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/005/SRR24222805/SRR24222805_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/005/SRR24222805/SRR24222805_2.fastq.gz	SRR24222805_2.fastq.gz	SRR24222805_RNA-seq_of_Ischnura_elegans_adult_female_thorax_2.fastq.gz
SRR24222802	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	99980	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222802/SRR24222802.sra	SRR24222802.sra	SRR24222802_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/002/SRR24222802/SRR24222802_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/002/SRR24222802/SRR24222802_1.fastq.gz	SRR24222802_1.fastq.gz	SRR24222802_RNA-seq_of_Ischnura_elegans_adult_female_thorax_1.fastq.gz
SRR24222802	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	99980	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222802/SRR24222802.sra	SRR24222802.sra	SRR24222802_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/002/SRR24222802/SRR24222802_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/002/SRR24222802/SRR24222802_2.fastq.gz	SRR24222802_2.fastq.gz	SRR24222802_RNA-seq_of_Ischnura_elegans_adult_female_thorax_2.fastq.gz
SRR24222804	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	131220	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222804/SRR24222804.sra	SRR24222804.sra	SRR24222804_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/004/SRR24222804/SRR24222804_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/004/SRR24222804/SRR24222804_1.fastq.gz	SRR24222804_1.fastq.gz	SRR24222804_RNA-seq_of_Ischnura_elegans_adult_female_thorax_1.fastq.gz
SRR24222804	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	131220	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222804/SRR24222804.sra	SRR24222804.sra	SRR24222804_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/004/SRR24222804/SRR24222804_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/004/SRR24222804/SRR24222804_2.fastq.gz	SRR24222804_2.fastq.gz	SRR24222804_RNA-seq_of_Ischnura_elegans_adult_female_thorax_2.fastq.gz
SRR24222803	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	103165	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222803/SRR24222803.sra	SRR24222803.sra	SRR24222803_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/003/SRR24222803/SRR24222803_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/003/SRR24222803/SRR24222803_1.fastq.gz	SRR24222803_1.fastq.gz	SRR24222803_RNA-seq_of_Ischnura_elegans_adult_female_thorax_1.fastq.gz
SRR24222803	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	103165	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222803/SRR24222803.sra	SRR24222803.sra	SRR24222803_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/003/SRR24222803/SRR24222803_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/003/SRR24222803/SRR24222803_2.fastq.gz	SRR24222803_2.fastq.gz	SRR24222803_RNA-seq_of_Ischnura_elegans_adult_female_thorax_2.fastq.gz
SRR24222801	WGS of Ischnura elegans: female	Illumina NovaSeq 6000	323178	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222801/SRR24222801.sra	SRR24222801.sra	SRR24222801_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/001/SRR24222801/SRR24222801_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/001/SRR24222801/SRR24222801_1.fastq.gz	SRR24222801_1.fastq.gz	SRR24222801_WGS_of_Ischnura_elegans_female_1.fastq.gz
SRR24222801	WGS of Ischnura elegans: female	Illumina NovaSeq 6000	323178	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222801/SRR24222801.sra	SRR24222801.sra	SRR24222801_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/001/SRR24222801/SRR24222801_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/001/SRR24222801/SRR24222801_2.fastq.gz	SRR24222801_2.fastq.gz	SRR24222801_WGS_of_Ischnura_elegans_female_2.fastq.gz
SRR24222800	RNA-seq of Ischnura elegans: adult male thorax	Illumina NovaSeq 6000	97670	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222800/SRR24222800.sra	SRR24222800.sra	SRR24222800_RNA-seq_of_Ischnura_elegans_adult_male_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/000/SRR24222800/SRR24222800_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/000/SRR24222800/SRR24222800_1.fastq.gz	SRR24222800_1.fastq.gz	SRR24222800_RNA-seq_of_Ischnura_elegans_adult_male_thorax_1.fastq.gz
SRR24222800	RNA-seq of Ischnura elegans: adult male thorax	Illumina NovaSeq 6000	97670	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222800/SRR24222800.sra	SRR24222800.sra	SRR24222800_RNA-seq_of_Ischnura_elegans_adult_male_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/000/SRR24222800/SRR24222800_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/000/SRR24222800/SRR24222800_2.fastq.gz	SRR24222800_2.fastq.gz	SRR24222800_RNA-seq_of_Ischnura_elegans_adult_male_thorax_2.fastq.gz
SRR24222799	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	101551	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222799/SRR24222799.sra	SRR24222799.sra	SRR24222799_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/099/SRR24222799/SRR24222799_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/099/SRR24222799/SRR24222799_1.fastq.gz	SRR24222799_1.fastq.gz	SRR24222799_RNA-seq_of_Ischnura_elegans_adult_female_thorax_1.fastq.gz
SRR24222799	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	101551	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222799/SRR24222799.sra	SRR24222799.sra	SRR24222799_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/099/SRR24222799/SRR24222799_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/099/SRR24222799/SRR24222799_2.fastq.gz	SRR24222799_2.fastq.gz	SRR24222799_RNA-seq_of_Ischnura_elegans_adult_female_thorax_2.fastq.gz
SRR24222796	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	72253	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222796/SRR24222796.sra	SRR24222796.sra	SRR24222796_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/096/SRR24222796/SRR24222796_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/096/SRR24222796/SRR24222796_1.fastq.gz	SRR24222796_1.fastq.gz	SRR24222796_RNA-seq_of_Ischnura_elegans_adult_female_thorax_1.fastq.gz
SRR24222796	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	72253	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222796/SRR24222796.sra	SRR24222796.sra	SRR24222796_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/096/SRR24222796/SRR24222796_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/096/SRR24222796/SRR24222796_2.fastq.gz	SRR24222796_2.fastq.gz	SRR24222796_RNA-seq_of_Ischnura_elegans_adult_female_thorax_2.fastq.gz
SRR24222797	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	89766	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222797/SRR24222797.sra	SRR24222797.sra	SRR24222797_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/097/SRR24222797/SRR24222797_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/097/SRR24222797/SRR24222797_1.fastq.gz	SRR24222797_1.fastq.gz	SRR24222797_RNA-seq_of_Ischnura_elegans_adult_female_thorax_1.fastq.gz
SRR24222797	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	89766	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222797/SRR24222797.sra	SRR24222797.sra	SRR24222797_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/097/SRR24222797/SRR24222797_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/097/SRR24222797/SRR24222797_2.fastq.gz	SRR24222797_2.fastq.gz	SRR24222797_RNA-seq_of_Ischnura_elegans_adult_female_thorax_2.fastq.gz
SRR24222798	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	111171	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222798/SRR24222798.sra	SRR24222798.sra	SRR24222798_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/098/SRR24222798/SRR24222798_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/098/SRR24222798/SRR24222798_1.fastq.gz	SRR24222798_1.fastq.gz	SRR24222798_RNA-seq_of_Ischnura_elegans_adult_female_thorax_1.fastq.gz
SRR24222798	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	111171	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222798/SRR24222798.sra	SRR24222798.sra	SRR24222798_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/098/SRR24222798/SRR24222798_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/098/SRR24222798/SRR24222798_2.fastq.gz	SRR24222798_2.fastq.gz	SRR24222798_RNA-seq_of_Ischnura_elegans_adult_female_thorax_2.fastq.gz
SRR24222794	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	84954	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222794/SRR24222794.sra	SRR24222794.sra	SRR24222794_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/094/SRR24222794/SRR24222794_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/094/SRR24222794/SRR24222794_1.fastq.gz	SRR24222794_1.fastq.gz	SRR24222794_RNA-seq_of_Ischnura_elegans_adult_female_thorax_1.fastq.gz
SRR24222794	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	84954	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222794/SRR24222794.sra	SRR24222794.sra	SRR24222794_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/094/SRR24222794/SRR24222794_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/094/SRR24222794/SRR24222794_2.fastq.gz	SRR24222794_2.fastq.gz	SRR24222794_RNA-seq_of_Ischnura_elegans_adult_female_thorax_2.fastq.gz
SRR24222795	RNA-seq of Ischnura elegans: adult male thorax	Illumina NovaSeq 6000	79867	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222795/SRR24222795.sra	SRR24222795.sra	SRR24222795_RNA-seq_of_Ischnura_elegans_adult_male_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/095/SRR24222795/SRR24222795_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/095/SRR24222795/SRR24222795_1.fastq.gz	SRR24222795_1.fastq.gz	SRR24222795_RNA-seq_of_Ischnura_elegans_adult_male_thorax_1.fastq.gz
SRR24222795	RNA-seq of Ischnura elegans: adult male thorax	Illumina NovaSeq 6000	79867	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222795/SRR24222795.sra	SRR24222795.sra	SRR24222795_RNA-seq_of_Ischnura_elegans_adult_male_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/095/SRR24222795/SRR24222795_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/095/SRR24222795/SRR24222795_2.fastq.gz	SRR24222795_2.fastq.gz	SRR24222795_RNA-seq_of_Ischnura_elegans_adult_male_thorax_2.fastq.gz
SRR24222793	RNA-seq of Ischnura elegans: adult male thorax	Illumina NovaSeq 6000	87456	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222793/SRR24222793.sra	SRR24222793.sra	SRR24222793_RNA-seq_of_Ischnura_elegans_adult_male_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/093/SRR24222793/SRR24222793_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/093/SRR24222793/SRR24222793_1.fastq.gz	SRR24222793_1.fastq.gz	SRR24222793_RNA-seq_of_Ischnura_elegans_adult_male_thorax_1.fastq.gz
SRR24222793	RNA-seq of Ischnura elegans: adult male thorax	Illumina NovaSeq 6000	87456	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222793/SRR24222793.sra	SRR24222793.sra	SRR24222793_RNA-seq_of_Ischnura_elegans_adult_male_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/093/SRR24222793/SRR24222793_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/093/SRR24222793/SRR24222793_2.fastq.gz	SRR24222793_2.fastq.gz	SRR24222793_RNA-seq_of_Ischnura_elegans_adult_male_thorax_2.fastq.gz
SRR24222788	WGS of Ischnura elegans: female	PromethION	583500	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222788/SRR24222788.sra	SRR24222788.sra	SRR24222788_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/088/SRR24222788/SRR24222788_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/088/SRR24222788/SRR24222788_1.fastq.gz	SRR24222788_1.fastq.gz	SRR24222788_WGS_of_Ischnura_elegans_female_1.fastq.gz
SRR24222790	WGS of Ischnura elegans: female	Illumina NovaSeq 6000	604613	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222790/SRR24222790.sra	SRR24222790.sra	SRR24222790_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/090/SRR24222790/SRR24222790_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/090/SRR24222790/SRR24222790_1.fastq.gz	SRR24222790_1.fastq.gz	SRR24222790_WGS_of_Ischnura_elegans_female_1.fastq.gz
SRR24222790	WGS of Ischnura elegans: female	Illumina NovaSeq 6000	604613	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222790/SRR24222790.sra	SRR24222790.sra	SRR24222790_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/090/SRR24222790/SRR24222790_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/090/SRR24222790/SRR24222790_2.fastq.gz	SRR24222790_2.fastq.gz	SRR24222790_WGS_of_Ischnura_elegans_female_2.fastq.gz
SRR24222792	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	127476	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222792/SRR24222792.sra	SRR24222792.sra	SRR24222792_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/092/SRR24222792/SRR24222792_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/092/SRR24222792/SRR24222792_1.fastq.gz	SRR24222792_1.fastq.gz	SRR24222792_RNA-seq_of_Ischnura_elegans_adult_female_thorax_1.fastq.gz
SRR24222792	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	127476	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222792/SRR24222792.sra	SRR24222792.sra	SRR24222792_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/092/SRR24222792/SRR24222792_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/092/SRR24222792/SRR24222792_2.fastq.gz	SRR24222792_2.fastq.gz	SRR24222792_RNA-seq_of_Ischnura_elegans_adult_female_thorax_2.fastq.gz
SRR24222791	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	120004	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222791/SRR24222791.sra	SRR24222791.sra	SRR24222791_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/091/SRR24222791/SRR24222791_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/091/SRR24222791/SRR24222791_1.fastq.gz	SRR24222791_1.fastq.gz	SRR24222791_RNA-seq_of_Ischnura_elegans_adult_female_thorax_1.fastq.gz
SRR24222791	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	120004	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222791/SRR24222791.sra	SRR24222791.sra	SRR24222791_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/091/SRR24222791/SRR24222791_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/091/SRR24222791/SRR24222791_2.fastq.gz	SRR24222791_2.fastq.gz	SRR24222791_RNA-seq_of_Ischnura_elegans_adult_female_thorax_2.fastq.gz
SRR24222789	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	122062	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222789/SRR24222789.sra	SRR24222789.sra	SRR24222789_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/089/SRR24222789/SRR24222789_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/089/SRR24222789/SRR24222789_1.fastq.gz	SRR24222789_1.fastq.gz	SRR24222789_RNA-seq_of_Ischnura_elegans_adult_female_thorax_1.fastq.gz
SRR24222789	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	122062	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222789/SRR24222789.sra	SRR24222789.sra	SRR24222789_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/089/SRR24222789/SRR24222789_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/089/SRR24222789/SRR24222789_2.fastq.gz	SRR24222789_2.fastq.gz	SRR24222789_RNA-seq_of_Ischnura_elegans_adult_female_thorax_2.fastq.gz
SRR24222787	WGS of Ischnura elegans: female	PromethION	461871	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222787/SRR24222787.sra	SRR24222787.sra	SRR24222787_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/087/SRR24222787/SRR24222787_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/087/SRR24222787/SRR24222787_1.fastq.gz	SRR24222787_1.fastq.gz	SRR24222787_WGS_of_Ischnura_elegans_female_1.fastq.gz
SRR24222786	DNA Pool-seq of Ischnura senegalensis: 30 females	Illumina HiSeq 4000	298379	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222786/SRR24222786.sra	SRR24222786.sra	SRR24222786_DNA_Pool-seq_of_Ischnura_senegalensis_30_females.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/086/SRR24222786/SRR24222786_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/086/SRR24222786/SRR24222786_1.fastq.gz	SRR24222786_1.fastq.gz	SRR24222786_DNA_Pool-seq_of_Ischnura_senegalensis_30_females_1.fastq.gz
SRR24222786	DNA Pool-seq of Ischnura senegalensis: 30 females	Illumina HiSeq 4000	298379	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222786/SRR24222786.sra	SRR24222786.sra	SRR24222786_DNA_Pool-seq_of_Ischnura_senegalensis_30_females.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/086/SRR24222786/SRR24222786_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/086/SRR24222786/SRR24222786_2.fastq.gz	SRR24222786_2.fastq.gz	SRR24222786_DNA_Pool-seq_of_Ischnura_senegalensis_30_females_2.fastq.gz
